,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_svc__C,param_svc__gamma,param_svc__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
59,0.3306492805480957,0.009655957790184902,0.019716453552246094,0.0008909813809022433,0.95,10.0,auto,rbf,"{'pca__n_components': 0.95, 'svc__C': 10, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.8521739130434782,0.8181818181818182,0.8275862068965517,0.7964601769911505,0.7962962962962963,0.818139682281859,0.02095090416774105,63
60,0.16882681846618652,0.028693308798988473,0.008248424530029297,0.0009460209307012766,128.0,0.1,scale,linear,"{'pca__n_components': 128, 'svc__C': 0.1, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.8245614035087719,0.8181818181818182,0.8173913043478261,0.8,0.7962962962962963,0.8112861644669426,0.011073648006746243,70
61,0.23225769996643067,0.008195638083856736,0.0204315185546875,0.0018276133024045188,128.0,0.1,scale,rbf,"{'pca__n_components': 128, 'svc__C': 0.1, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.8347826086956521,0.8108108108108109,0.8,0.8275862068965517,0.780952380952381,0.8108264014710791,0.019310407848202763,71
62,0.15714259147644044,0.00850335058568238,0.008631467819213867,0.0007596178316486706,128.0,0.1,auto,linear,"{'pca__n_components': 128, 'svc__C': 0.1, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.8245614035087719,0.8181818181818182,0.8245614035087719,0.8,0.7962962962962963,0.8127201842991315,0.012180357754545408,67
63,0.23110623359680177,0.0020129987353335647,0.01995086669921875,0.0010918252149014222,128.0,0.1,auto,rbf,"{'pca__n_components': 128, 'svc__C': 0.1, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.0,0.6214689265536724,0.6214689265536724,0.625,0.625,0.49858757062146897,0.24929878678102552,87
64,0.13326725959777833,0.0091298308010206,0.007755804061889649,0.0007573829819374813,128.0,0.5,scale,linear,"{'pca__n_components': 128, 'svc__C': 0.5, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.8849557522123894,0.8288288288288288,0.875,0.8141592920353983,0.7962962962962963,0.8398480338745825,0.03449189806123736,46
65,0.24158997535705568,0.00942694597760023,0.02146902084350586,0.0010481620763316388,128.0,0.5,scale,rbf,"{'pca__n_components': 128, 'svc__C': 0.5, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9043478260869565,0.8596491228070176,0.8828828828828829,0.831858407079646,0.8037383177570093,0.8564953113227025,0.03573902922508532,18
66,0.18411903381347655,0.014745259822653463,0.01015172004699707,0.0007553665093076379,128.0,0.5,auto,linear,"{'pca__n_components': 128, 'svc__C': 0.5, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.8947368421052632,0.8288288288288288,0.8571428571428571,0.7964601769911505,0.8073394495412844,0.8369016309218769,0.03557870933353098,49
67,0.31605167388916017,0.005516124775730885,0.028352022171020508,0.0012084651471038522,128.0,0.5,auto,rbf,"{'pca__n_components': 128, 'svc__C': 0.5, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.0,0.6214689265536724,0.6214689265536724,0.625,0.625,0.49858757062146897,0.24929878678102552,87
68,0.1851818561553955,0.008251503940305488,0.01000981330871582,0.0021927018876919378,128.0,1.0,scale,linear,"{'pca__n_components': 128, 'svc__C': 1, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.8869565217391304,0.8468468468468469,0.875,0.8108108108108109,0.8349514563106796,0.8509131271414935,0.027418275235524363,32
69,0.3044215202331543,0.007477371435035479,0.022217226028442384,0.0019077674608533497,128.0,1.0,scale,rbf,"{'pca__n_components': 128, 'svc__C': 1, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9310344827586207,0.8793103448275862,0.8888888888888888,0.8672566371681416,0.8301886792452831,0.879335806577704,0.03263544578355987,14
70,0.18969006538391114,0.005321105484597708,0.009418392181396484,0.0010044043683334217,128.0,1.0,auto,linear,"{'pca__n_components': 128, 'svc__C': 1, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.8793103448275862,0.8392857142857143,0.8928571428571429,0.8108108108108109,0.8269230769230769,0.8498374179408662,0.031237258809093463,33
71,0.3214484691619873,0.011285578417600415,0.028989219665527345,0.0022313773706483125,128.0,1.0,auto,rbf,"{'pca__n_components': 128, 'svc__C': 1, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.0,0.6214689265536724,0.6214689265536724,0.625,0.625,0.49858757062146897,0.24929878678102552,87
72,0.1838146209716797,0.005219169556281736,0.008440780639648437,0.0007810212511493092,128.0,5.0,scale,linear,"{'pca__n_components': 128, 'svc__C': 5, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.847457627118644,0.8571428571428571,0.896551724137931,0.8421052631578947,0.8301886792452831,0.854689230160522,0.022669000818764724,22
