,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_pca__n_components,param_svc__C,param_svc__gamma,param_svc__kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
66,0.11234583854675292,0.011758352556391025,0.007739639282226563,0.0023341838059747068,128.0,0.5,auto,linear,"{'pca__n_components': 128, 'svc__C': 0.5, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.9402985074626866,0.944,0.9312977099236641,0.953125,0.944,0.9425442434772702,0.0070387315607261915,35
67,0.16696767807006835,0.005656996738430302,0.01693878173828125,0.005675591298827682,128.0,0.5,auto,rbf,"{'pca__n_components': 128, 'svc__C': 0.5, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.0,0.0,0.8378378378378378,0.8378378378378378,0.0,0.33513513513513515,0.41045503797988386,87
68,0.10493216514587403,0.008070802678315716,0.0066112041473388675,0.0009718279205638867,128.0,1.0,scale,linear,"{'pca__n_components': 128, 'svc__C': 1, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.9473684210526315,0.9448818897637795,0.9302325581395349,0.9365079365079365,0.926829268292683,0.937164014751313,0.00798721498968201,44
69,0.16301345825195312,0.006064306022119985,0.011525344848632813,0.000842477159583372,128.0,1.0,scale,rbf,"{'pca__n_components': 128, 'svc__C': 1, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9473684210526315,0.96875,0.9242424242424242,0.9612403100775194,0.9606299212598425,0.9524462153264835,0.015693058122463646,14
70,0.10469536781311035,0.008192852521722334,0.007020139694213867,0.0012694937189364837,128.0,1.0,auto,linear,"{'pca__n_components': 128, 'svc__C': 1, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.9473684210526315,0.9523809523809523,0.9302325581395349,0.9365079365079365,0.9354838709677419,0.9403947478097594,0.008182851958429861,37
71,0.1724386215209961,0.007859298728667715,0.014182758331298829,0.0012599538295732801,128.0,1.0,auto,rbf,"{'pca__n_components': 128, 'svc__C': 1, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.0,0.0,0.8378378378378378,0.8378378378378378,0.0,0.33513513513513515,0.41045503797988386,87
72,0.10496010780334472,0.010829026001417384,0.005539083480834961,0.0006553644351268544,128.0,5.0,scale,linear,"{'pca__n_components': 128, 'svc__C': 5, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.921875,0.9516129032258065,0.9375,0.944,0.9365079365079365,0.9382991679467485,0.009832146310930408,43
73,0.16393752098083497,0.0056836834117015515,0.014902448654174805,0.005974613839179685,128.0,5.0,scale,rbf,"{'pca__n_components': 128, 'svc__C': 5, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9473684210526315,0.9692307692307692,0.9312977099236641,0.9612403100775194,0.96875,0.9555774420569169,0.01448372271351675,6
74,0.11301665306091309,0.00924795093016206,0.006720972061157226,0.0013725730423190575,128.0,5.0,auto,linear,"{'pca__n_components': 128, 'svc__C': 5, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.921875,0.9516129032258065,0.953125,0.9354838709677419,0.9365079365079365,0.939720942140297,0.01155717382196222,38
75,0.18217892646789552,0.007330736972379455,0.014745616912841797,0.0021281059594708196,128.0,5.0,auto,rbf,"{'pca__n_components': 128, 'svc__C': 5, 'svc__gamma': 'auto', 'svc__kernel': 'rbf'}",0.9253731343283582,0.9538461538461539,0.916030534351145,0.9133858267716536,0.9365079365079365,0.9290287171610496,0.014824708749915011,77
76,0.10442605018615722,0.0055577118951246895,0.005751609802246094,0.0007556970585038683,128.0,10.0,scale,linear,"{'pca__n_components': 128, 'svc__C': 10, 'svc__gamma': 'scale', 'svc__kernel': 'linear'}",0.9133858267716536,0.943089430894309,0.9302325581395349,0.944,0.9448818897637795,0.9351179411138553,0.012115461800554568,49
77,0.16538090705871583,0.007918677169954601,0.011022138595581054,0.0006389732573320366,128.0,10.0,scale,rbf,"{'pca__n_components': 128, 'svc__C': 10, 'svc__gamma': 'scale', 'svc__kernel': 'rbf'}",0.9473684210526315,0.9692307692307692,0.9312977099236641,0.9612403100775194,0.96875,0.9555774420569169,0.01448372271351675,6
78,0.10504841804504395,0.009758353818614672,0.005510759353637695,0.0003104923388965347,128.0,10.0,auto,linear,"{'pca__n_components': 128, 'svc__C': 10, 'svc__gamma': 'auto', 'svc__kernel': 'linear'}",0.9206349206349206,0.9256198347107438,0.921875,0.944,0.953125,0.9330509510691328,0.013092977486761553,53
